pr_text,po_text,label,issue,source,sheet,source_row,group_id
item_1 description furniture and fixtures foldable table black furniture and fixtures foldable table black pc quantity qty_33 unit unit_piece,item_1 description furniture and fixture steel cabinet 3 drawers black furniture and fixture steel cabinet 3 drawers black pcs quantity qty_33 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,269,Sheet1:269
item_1 description furniture and fixtures foldable table black furniture and fixtures foldable table black pc quantity qty_33 unit unit_piece,item_1 description zpzngdd quantity qty_33 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,269,Sheet1:269
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ict equipment phorocopier ict equipment pc quantity qty_23 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ict equipmnt phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_25 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_roll,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description office equipment electric siomai steamer office equipment electric siomai steamer pc quantity qty_23 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,615,Sheet1:615
item_1 description ict equipment phorocopier ict equipment phorocopier pc quantity qty_23 unit unit_piece,item_1 description ggroenf cozrd quantity qty_23 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,615,Sheet1:615
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description kitchen utensils rice cooker small kitchen utensils rice small pc quantity qty_4 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description ktchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description kitchen utensils rice cooker large kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_2 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description office equipment bascula 1000kg capacity office equipment bascula 1000kg capacity pc quantity qty_4 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,838,Sheet1:838
item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_4 unit unit_piece,item_1 description item description unavailable quantity qty_4 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,838,Sheet1:838
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description other ppe chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description other ppe sprayer chargeable oher ppe sprayer chargeable pc quantity qty_26 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_33 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_25 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description ict equipment system unit computer ict equipment system unit computer pc quantity qty_26 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,717,Sheet1:717
item_1 description other ppe sprayer chargeable other ppe sprayer chargeable pc quantity qty_26 unit unit_piece,item_1 description egjgbsxrbxk pqqfbqcf quantity qty_26 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,717,Sheet1:717
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description office equipment airconditioner office equipment pc quantity qty_5 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description office equiment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_7 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_box,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 layers furniture and fixtures steel cabinet 4 layers pc quantity qty_5 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,147,Sheet1:147
item_1 description office equipment airconditioner office equipment airconditioner pc quantity qty_5 unit unit_piece,item_1 description vssqkigvwk evujoky quantity qty_5 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,147,Sheet1:147
item_1 description other machineries and equipment welding machine other machineries and equipment welding machine pc motorpoll quantity qty_5 unit unit_piece,item_1 description other machineries and equipment welding machine other machineries and equipment welding machine pc motorpoll quantity qty_5 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1091,Sheet1:1091
item_1 description other machineries and equipment welding machine other machineries and equipment welding machine pc motorpoll quantity qty_5 unit unit_piece,item_1 description other machineries and equipment welding machine other machineries and equipment machine welding pc motorpoll quantity qty_5 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1091,Sheet1:1091
item_1 description other machineries and equipment welding machine other machineries and equipment welding machine pc motorpoll quantity qty_5 unit unit_piece,item_1 description other machineries and equipment welding machine other machineries and equipment welding pc motorpoll quantity qty_5 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1091,Sheet1:1091
